"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL"
760,"B0FFJONTQ7","Changzhou","新北区","B0FFH61OBO","Suzhou","昆山市",147.509,2,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
761,"B0202173FW","Yangzhou","仪征市","B0FFFA2AO6","Shanghai","松江区",299.509,3.83333333333333,"JS",19,"12:00","day 0","24:00","day 0",7171.247786
762,"B0GKC6MA4E","Yangzhou","仪征市","B0FFJRVTYE","Shanghai","松江区",302.479,3.81666666666667,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
763,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFGPRVIT","Shanghai","松江区",287.044,3.91666666666667,"JS",19,"12:00","day 0","24:00","day 0",7171.247786
764,"B0GUAXEBYM","Changzhou","武进区","B0FFKSVI1S","Shanghai","奉贤区",196.252,2.55,"JS",18,"12:00","day 0","24:00","day 0",6793.813692
765,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFL37B6B","Suzhou","昆山市",187.077,2.58333333333333,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
766,"B0FFF4HNKG","Yangzhou","邗江区","B0FFJ1CPHP","Shanghai","嘉定区",240.708,3.05,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
767,"B0FFH1DRA5","Nanjing","栖霞区","B0FFL37B6B","Suzhou","昆山市",260.55,3.11666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
768,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFL37B6B","Suzhou","昆山市",249.189,3.5,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
769,"B0FFJONTQ7","Changzhou","新北区","B0FFF4JOKL","Suzhou","昆山市",155.518,2.15,"JS",17,"12:00","day 0","24:00","day 0",6416.379598
770,"B0FFJONTQ7","Changzhou","新北区","B0FFH62FC9","Shanghai","金山区",203.734,2.63333333333333,"JS",12,"12:00","day 0","24:00","day 0",4529.209128
771,"B0FFJONTQ7","Changzhou","新北区","B0FFHNXOVT","Suzhou","昆山市",162.239,2.13333333333333,"JS",17,"12:00","day 0","24:00","day 0",6416.379598
772,"B0FFJONTQ7","Changzhou","新北区","B0FFH6WPC3","Shanghai","金山区",202.484,2.7,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
773,"B0FFFU612V","Wuxi","江阴市","B0FFHDQA5M","Suzhou","常熟市",86.513,1.33333333333333,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
774,"B0FFHJD9U9","Wuxi","惠山区","B02000JJ21","Suzhou","吴中区",74.056,1.33333333333333,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
775,"B0FFITJD3C","Wuxi","锡山区","B0FFL37B6B","Suzhou","昆山市",90.281,1.48333333333333,"JS",17,"12:00","day 0","24:00","day 0",6416.379598
776,"B0G3AZBRXL","Yangzhou","广陵区","B0FFGIBTXI","Suzhou","太仓市",218.501,2.73333333333333,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
777,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFH61OBO","Suzhou","昆山市",243.383,3.4,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
778,"B0FFL9CGXN","Nanjing","栖霞区","B0FFGAIWAV","Suzhou","昆山市",245.631,3.23333333333333,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
779,"B0FFHLH9SB","Zhenjiang","京口区","B0FFHNXOVT","Suzhou","昆山市",205.821,2.6,"JS",8,"08:00","day 0","20:00","day 0",3019.472752
780,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFHNXOVT","Suzhou","昆山市",258.113,3.55,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
781,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFF4JOKL","Suzhou","昆山市",189.28,2.61666666666667,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
782,"B0FFJONTQ7","Changzhou","新北区","B0FFGAIWAV","Suzhou","昆山市",149.123,2,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
783,"B0FFHJD9U9","Wuxi","惠山区","B0FFJRVTYE","Shanghai","松江区",149.019,2.03333333333333,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
784,"B0GKC6MA4E","Yangzhou","仪征市","B00156D6K6","Shanghai","浦东新区",320.665,4.18333333333333,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
785,"B0FFF8Z69A","Changzhou","钟楼区","B02000JJ21","Suzhou","吴中区",130.171,2,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
786,"B0FFHE4XO4","Changzhou","武进区","B01FE15UUN","Wuxi","江阴市",85.218,1.5,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
787,"B0FFIS83Q7","Zhenjiang","丹阳市","B01FE15UUN","Wuxi","江阴市",126.727,1.83333333333333,"JS",17,"12:00","day 0","24:00","day 0",6416.379598
788,"B0FFHLH9SB","Zhenjiang","京口区","B02001C3PG","Suzhou","张家港市",135.76,1.86666666666667,"JS",6,"12:00","day 0","24:00","day 0",2264.604564
789,"B0FFHLH9SB","Zhenjiang","京口区","B0FFFOM198","Suzhou","虎丘区",140.39,2.08333333333333,"JS",20,"12:00","day 0","24:00","day 0",7548.68188
790,"B01FE0J0V7","Wuxi","惠山区","B0FFGJ1NAK","Suzhou","常熟市",89.831,1.51666666666667,"JS",20,"08:00","day 0","20:00","day 0",7548.68188
791,"B01FE15UUN","Wuxi","江阴市","B0FFFA2AO6","Shanghai","松江区",144.069,1.95,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
792,"B0FFFTQ4U7","Wuxi","江阴市","B0FFFOM198","Suzhou","虎丘区",60.099,1.16666666666667,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
793,"B01FE15XQH","Wuxi","江阴市","B0FFH62FC9","Shanghai","金山区",195.878,2.56666666666667,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
794,"B0G13KYBJL","Nanjing","六合区","B0FFHFSCFH","Suzhou","吴中区",256.174,3.13333333333333,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
795,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFHNXOVT","Suzhou","昆山市",196.001,2.61666666666667,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
796,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFGIBTXI","Suzhou","太仓市",179.372,2.46666666666667,"JS",12,"12:00","day 0","24:00","day 0",4529.209128
797,"B0FFL9CGXN","Nanjing","栖霞区","B0FFGPRVIT","Shanghai","松江区",287.678,3.76666666666667,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
798,"B0FFFTQ4U7","Wuxi","江阴市","B0FFGIBTXI","Suzhou","太仓市",81.575,1.31666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
799,"B0FFG2575E","Zhenjiang","润州区","B0FFHDQA5M","Suzhou","常熟市",189.236,2.33333333333333,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
800,"B0FFL9CGXN","Nanjing","栖霞区","B0FFJRVTYE","Shanghai","松江区",291.55,3.73333333333333,"JS",19,"12:00","day 0","24:00","day 0",7171.247786
801,"B01FE15UUN","Wuxi","江阴市","B0FFLCF954","Shanghai","宝山区",107.066,1.95,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
802,"B0FFG9F43K","Changzhou","武进区","B0FFI9JCED","Shanghai","青浦区",145.724,2.03333333333333,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
803,"B01FE15XQH","Wuxi","江阴市","B0FFFOM198","Suzhou","虎丘区",88.952,1.5,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
804,"B0FFITJD3C","Wuxi","锡山区","B01FE15XQH","Wuxi","江阴市",80.239,1.53333333333333,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
805,"B0FFFU612V","Wuxi","江阴市","B0G2MKTPMP","Shanghai","松江区",149.02,1.96666666666667,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
806,"B0GUAXEBYM","Changzhou","武进区","B0FFGIBTXI","Suzhou","太仓市",143.087,2.01666666666667,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
807,"B0FFGYNGHQ","Changzhou","武进区","B0FFHNXOVT","Suzhou","昆山市",152.887,2.01666666666667,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
808,"B0FFL9Q85P","Nanjing","江宁区","B0FFHFSCFH","Suzhou","吴中区",231.231,2.8,"JS",17,"12:00","day 0","24:00","day 0",6416.379598
809,"B0202173FW","Yangzhou","仪征市","B0G2MKTPMP","Shanghai","松江区",288.376,3.61666666666667,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
810,"B0202173FW","Yangzhou","仪征市","B0FFHDQA5M","Suzhou","常熟市",230.039,2.85,"JS",5,"12:00","day 0","24:00","day 0",1887.17047
811,"B0FFHLH9SB","Zhenjiang","京口区","B0FFHDQA5M","Suzhou","常熟市",168.53,2.15,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
812,"B0FFL9Q85P","Nanjing","江宁区","B02001C3PG","Suzhou","张家港市",195.702,2.43333333333333,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
813,"B0HDRHT0UU","Nanjing","浦口区","B0FFF4JOKL","Suzhou","昆山市",286.487,3.55,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
814,"B0HDRHT0UU","Nanjing","浦口区","B0FFGAIWAV","Suzhou","昆山市",280.092,3.4,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
815,"B0FFHE4XO4","Changzhou","武进区","B0FFGO36Q6","Shanghai","浦东新区",210.644,2.98333333333333,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
816,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFGIBTXI","Suzhou","太仓市",241.484,3.36666666666667,"JS",15,"08:00","day 0","20:00","day 0",5661.51141
817,"B0FFHE4XO4","Changzhou","武进区","B0FFITJD3C","Wuxi","锡山区",82.493,1.96666666666667,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
818,"B0FFH70JG8","Nanjing","鼓楼区","B0FFGIBTXI","Suzhou","太仓市",262.723,3.05,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
819,"B0FFGTI293","Changzhou","新北区","B0FFHFSCFH","Suzhou","吴中区",133.878,1.98333333333333,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
820,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFGO36Q6","Shanghai","浦东新区",314.136,4.26666666666667,"JS",6,"12:00","day 0","24:00","day 0",2264.604564
821,"B0FFHJD9U9","Wuxi","惠山区","B0FFH6WPC3","Shanghai","金山区",156.461,2.25,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
822,"B0FFG9F43K","Changzhou","武进区","B0FFITJD3C","Wuxi","锡山区",63.177,1.5,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
823,"B0FFL9CGXN","Nanjing","栖霞区","B02000JR6M","Suzhou","相城区",191.921,2.71666666666667,"JS",20,"12:00","day 0","24:00","day 0",7548.68188
824,"B0FFFTQ4U7","Wuxi","江阴市","B0FFKDRXE8","Shanghai","浦东新区",168.613,2.4,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
825,"B0FFHE4XO4","Changzhou","武进区","B02001C3PG","Suzhou","张家港市",84.431,1.51666666666667,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
826,"B00190CNHV","Nanjing","江宁区","B0FFHDQA5M","Suzhou","常熟市",228.512,2.73333333333333,"JS",12,"12:00","day 0","24:00","day 0",4529.209128
827,"B0FFLC9J93","Nanjing","浦口区","B0FFGO36Q6","Shanghai","浦东新区",370.546,4.35,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
828,"B0HDRHT0UU","Nanjing","浦口区","B0FFG94S3Z","Shanghai","浦东新区",337.516,4.05,"JS",5,"12:00","day 0","24:00","day 0",1887.17047
829,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFH6WPC3","Shanghai","金山区",236.246,3.2,"JS",8,"08:00","day 0","20:00","day 0",3019.472752
830,"B0FFF4HNKG","Yangzhou","邗江区","B0FFHDQA5M","Suzhou","常熟市",196.97,2.53333333333333,"JS",13,"08:00","day 0","20:00","day 0",4906.643222
831,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFHJD9U9","Wuxi","惠山区",85.402,1.46666666666667,"JS",5,"12:00","day 0","24:00","day 0",1887.17047
832,"B0FFHE4XO4","Changzhou","武进区","B0FFJRVTYE","Shanghai","松江区",187.424,2.56666666666667,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
833,"B0FFHJD9U9","Wuxi","惠山区","B00156GGDT","Shanghai","闵行区",163.12,2.31666666666667,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
834,"B0FFHXJXZR","Changzhou","溧阳市","B0FFKSVI1S","Shanghai","奉贤区",258.142,2.91666666666667,"JS",20,"08:00","day 0","20:00","day 0",7548.68188
835,"B0FFHCRHH3","Changzhou","天宁区","B0FFHDQA5M","Suzhou","常熟市",108.193,1.5,"JS",10,"08:00","day 0","20:00","day 0",3774.34094
836,"B0FFHJD9U9","Wuxi","惠山区","B0FFHFSCFH","Suzhou","吴中区",81.684,1.5,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
837,"B0FFFRXR3L","Yangzhou","宝应县","B0FFHD3E8G","Suzhou","吴中区",281.99,3.91666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
838,"B0G13KYBJL","Nanjing","六合区","B02000JR6M","Suzhou","相城区",223.88,2.8,"JS",8,"08:00","day 0","20:00","day 0",3019.472752
839,"B0FFFU612V","Wuxi","江阴市","B0FFHD3E8G","Suzhou","吴中区",88.852,1.36666666666667,"JS",11,"12:00","day 0","24:00","day 0",4151.775034
840,"B0FFK83QI3","Nanjing","江宁区","B0FFFOM198","Suzhou","虎丘区",189.517,2.26666666666667,"JS",18,"12:00","day 0","24:00","day 0",6793.813692
841,"B0FFGYNGHQ","Changzhou","武进区","B0FFHFSCFH","Suzhou","吴中区",118.355,1.76666666666667,"JS",17,"12:00","day 0","24:00","day 0",6416.379598
842,"B0FFG9F43K","Changzhou","武进区","B0FFHD3E8G","Suzhou","吴中区",91.863,1.41666666666667,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
843,"B0FFJONTQ7","Changzhou","新北区","B0FFHD3E8G","Suzhou","吴中区",118.797,1.71666666666667,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
844,"B0FFH3869T","Zhenjiang","句容市","B0FFKDRXE8","Shanghai","浦东新区",332.85,4.15,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
845,"B01FE0J0V7","Wuxi","惠山区","B0FFGIBTXI","Suzhou","太仓市",126.402,1.78333333333333,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
846,"B0FFFRS0IH","Nanjing","江宁区","B0FFGIBTXI","Suzhou","太仓市",242.568,2.91666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
847,"B0FFL9CGXN","Nanjing","栖霞区","B0FFFA2AO6","Shanghai","松江区",286.606,3.76666666666667,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
848,"B0FFLC9J93","Nanjing","浦口区","B0FFL7OZ0J","Wuxi","锡山区",234.604,2.93333333333333,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
849,"B01FE15XQH","Wuxi","江阴市","B0FFHNXOVT","Suzhou","昆山市",154.383,2.06666666666667,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
850,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFFA2AO6","Shanghai","松江区",223.86,3.01666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
851,"B00190CNHV","Nanjing","江宁区","B01FE15XQH","Wuxi","江阴市",169.758,2.16666666666667,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
852,"B0FFFRXR3L","Yangzhou","宝应县","B0FFHDQA5M","Suzhou","常熟市",273.173,3.6,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
853,"B0FFHE4XO4","Changzhou","武进区","B0FFK7ZQFN","Wuxi","江阴市",66.705,1.28333333333333,"JS",7,"08:00","day 0","20:00","day 0",2642.038658
854,"B0FFL7OZ0J","Wuxi","锡山区","B0FFGJ1NAK","Suzhou","常熟市",64.373,1.21666666666667,"JS",5,"12:00","day 0","24:00","day 0",1887.17047
855,"B0FFHF2VI7","Wuxi","锡山区","B0FFHNXOVT","Suzhou","昆山市",106.366,1.61666666666667,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
856,"B0FFL9CGXN","Nanjing","栖霞区","B0FFLCF954","Shanghai","宝山区",272.339,4.1,"JS",6,"12:00","day 0","24:00","day 0",2264.604564
857,"B0FFF4HNKG","Yangzhou","邗江区","B02001C3PG","Suzhou","张家港市",164.2,2.2,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
858,"B01FE15UUN","Wuxi","江阴市","B0FFI9JCED","Shanghai","青浦区",126.629,1.8,"JS",20,"08:00","day 0","20:00","day 0",7548.68188
859,"B0FFG0GSMW","Yangzhou","宝应县","B0FFFOM198","Suzhou","虎丘区",259.595,3.85,"JS",4,"12:00","day 0","24:00","day 0",1509.736376
860,"B0FFL9CGXN","Nanjing","栖霞区","B0FFFOM198","Suzhou","虎丘区",193.316,2.76666666666667,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
861,"B0HDRHT0UU","Nanjing","浦口区","B0FFH6WPC3","Shanghai","金山区",333.453,4.13333333333333,"JS",18,"12:00","day 0","24:00","day 0",6793.813692
862,"B0FFLC9J93","Nanjing","浦口区","B0FFL37B6B","Suzhou","昆山市",305.599,3.61666666666667,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
863,"B0GUAXEBYM","Changzhou","武进区","B0FFJRVTYE","Shanghai","松江区",181.175,2.23333333333333,"JS",18,"12:00","day 0","24:00","day 0",6793.813692
864,"B0FFH1DRA5","Nanjing","栖霞区","B0FFITJD3C","Wuxi","锡山区",197.346,2.95,"JS",12,"12:00","day 0","24:00","day 0",4529.209128
865,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFHD3E8G","Suzhou","吴中区",214.671,3.13333333333333,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
866,"B0FFH1DRA5","Nanjing","栖霞区","B02000JJ21","Suzhou","吴中区",227.314,2.76666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
867,"B0HDRHT0UU","Nanjing","浦口区","B0FFKDRXE8","Shanghai","浦东新区",367.784,4.51666666666667,"JS",6,"12:00","day 0","24:00","day 0",2264.604564
868,"B0FFK83QI3","Nanjing","江宁区","B00156GGDT","Shanghai","闵行区",301.852,3.65,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
869,"B0FFF8Z69A","Changzhou","钟楼区","B0FFFA2AO6","Shanghai","松江区",200.19,2.75,"JS",10,"08:00","day 0","20:00","day 0",3774.34094
870,"B0FFF4HNKG","Yangzhou","邗江区","B0G2MKTPMP","Shanghai","松江区",250.987,3.28333333333333,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
871,"B0FFHXJXZR","Changzhou","溧阳市","B0FFFU612V","Wuxi","江阴市",96.372,1.33333333333333,"JS",15,"08:00","day 0","20:00","day 0",5661.51141
872,"B0FFHXJXZR","Changzhou","溧阳市","B0FFK7ZQFN","Wuxi","江阴市",120.228,1.6,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
873,"B0G13KYBJL","Nanjing","六合区","B0FFKSVI1S","Shanghai","奉贤区",338.586,4.06666666666667,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
874,"B0FFHXJXZR","Changzhou","溧阳市","B0FFH6WPC3","Shanghai","金山区",218.213,2.61666666666667,"JS",6,"12:00","day 0","24:00","day 0",2264.604564
875,"B0FFG9F43K","Changzhou","武进区","B02000JR6M","Suzhou","相城区",68.479,1.25,"JS",15,"12:00","day 0","24:00","day 0",5661.51141
876,"B0FFHXJXZR","Changzhou","溧阳市","B0FFHDQA5M","Suzhou","常熟市",170.724,2.13333333333333,"JS",16,"12:00","day 0","24:00","day 0",6038.945504
877,"B0GUCU8FLD","Zhenjiang","句容市","B0FFG94S3Z","Shanghai","浦东新区",286.533,3.56666666666667,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
878,"B0FFK4CQ2L","Changzhou","武进区","B0FFKDRXE8","Shanghai","浦东新区",220.7,3,"JS",9,"08:00","day 0","20:00","day 0",3396.906846
879,"B0FFGYNGHQ","Changzhou","武进区","B0FFG94S3Z","Shanghai","浦东新区",197.195,2.45,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
880,"B0FFFRS0IH","Nanjing","江宁区","B0FFJ1CPHP","Shanghai","嘉定区",265.644,3.16666666666667,"JS",7,"12:00","day 0","24:00","day 0",2642.038658
881,"B0FFJONTQ7","Changzhou","新北区","B0FFGJ1NAK","Suzhou","常熟市",111.799,1.71666666666667,"JS",12,"08:00","day 0","20:00","day 0",4529.209128
882,"B0FFHF2VI7","Wuxi","锡山区","B0FFKZGWZ9","Suzhou","太仓市",99.766,1.76666666666667,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
883,"B0FFFU612V","Wuxi","江阴市","B0FFHFSCFH","Suzhou","吴中区",97.762,1.55,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
884,"B0G3AZBRXL","Yangzhou","广陵区","B0FFGO36Q6","Shanghai","浦东新区",292.265,3.68333333333333,"JS",10,"12:00","day 0","24:00","day 0",3774.34094
885,"B0FFK7ZQFN","Wuxi","江阴市","B0FFGAIWAV","Suzhou","昆山市",112.935,1.53333333333333,"JS",6,"08:00","day 0","20:00","day 0",2264.604564
886,"B0GUAXEBYM","Changzhou","武进区","B0FFFTQ4U7","Wuxi","江阴市",75.655,1.35,"JS",13,"08:00","day 0","20:00","day 0",4906.643222
887,"B0FFK4CQ2L","Changzhou","武进区","B01FE15UUN","Wuxi","江阴市",76.721,1.28333333333333,"JS",5,"08:00","day 0","20:00","day 0",1887.17047
888,"B0FFHE4XO4","Changzhou","武进区","B0G2MKTPMP","Shanghai","松江区",171.347,2.4,"JS",8,"12:00","day 0","24:00","day 0",3019.472752
889,"B0FFHE4XO4","Changzhou","武进区","B0FFHD3E8G","Suzhou","吴中区",114.946,1.58333333333333,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
890,"B0HDRHT0UU","Nanjing","浦口区","B02001C3PG","Suzhou","张家港市",223.147,2.8,"JS",16,"08:00","day 0","20:00","day 0",6038.945504
891,"B0HDRHT0UU","Nanjing","浦口区","B0FFGO36Q6","Shanghai","浦东新区",349.231,4.26666666666667,"JS",14,"12:00","day 0","24:00","day 0",5284.077316
892,"B0FFFTQ4U7","Wuxi","江阴市","B0FFGPRVIT","Shanghai","松江区",138.057,1.98333333333333,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
893,"B0FFLC9J93","Nanjing","浦口区","B0FFHJD9U9","Wuxi","惠山区",203.924,2.51666666666667,"JS",14,"08:00","day 0","20:00","day 0",5284.077316
894,"B0HDRHT0UU","Nanjing","浦口区","B01FE0J0V7","Wuxi","惠山区",181.448,2.41666666666667,"JS",6,"12:00","day 0","24:00","day 0",2264.604564
895,"B0GKC6MA4E","Yangzhou","仪征市","B0FFG94S3Z","Shanghai","浦东新区",313.984,4.03333333333333,"JS",17,"12:00","day 0","24:00","day 0",6416.379598
896,"B0FFFRS0IH","Nanjing","江宁区","B0FFGJ1NAK","Suzhou","常熟市",208.757,2.61666666666667,"JS",8,"08:00","day 0","20:00","day 0",3019.472752
897,"B01FE0J0V7","Wuxi","惠山区","B0FFF4JOKL","Suzhou","昆山市",118.601,1.71666666666667,"JS",13,"08:00","day 0","20:00","day 0",4906.643222
898,"B0FFHJD9U9","Wuxi","惠山区","B0FFGAIWAV","Suzhou","昆山市",103.1,1.55,"JS",17,"08:00","day 0","20:00","day 0",6416.379598
899,"B0FFGTI293","Changzhou","新北区","B0IG9RDYYV","Suzhou","吴中区",132.523,1.86666666666667,"JS",10,"08:00","day 0","20:00","day 0",3774.34094
900,"B0FFH3869T","Zhenjiang","句容市","B0FFFU612V","Wuxi","江阴市",146.632,1.88333333333333,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
901,"B0FFH1DRA5","Nanjing","栖霞区","B0FFFU612V","Wuxi","江阴市",157.831,1.85,"JS",19,"08:00","day 0","20:00","day 0",7171.247786
902,"B0GUCU8FLD","Zhenjiang","句容市","B0FFFU612V","Wuxi","江阴市",130.582,1.71666666666667,"JS",11,"08:00","day 0","20:00","day 0",4151.775034
903,"B01FE15UUN","Wuxi","江阴市","B00156D6K6","Shanghai","浦东新区",167.199,2.18333333333333,"JS",9,"12:00","day 0","24:00","day 0",3396.906846
904,"B0FFLC9J93","Nanjing","浦口区","B00156GGDT","Shanghai","闵行区",361.427,4.5,"JS",13,"12:00","day 0","24:00","day 0",4906.643222
905,"B0HDRHT0UU","Nanjing","浦口区","B00156GGDT","Shanghai","闵行区",340.112,4.36666666666667,"JS",18,"08:00","day 0","20:00","day 0",6793.813692
